Search keyword report
"October 1, 2025 - March 8, 2026"
Month,Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Interactions,Interaction rate,Avg. cost,Cost,Impr.,Clicks,Conv. rate,Conversions,Avg. CPC,Cost / conv.
February 2026,Enabled,"""Quicklizard""",Phrase match,Brand-WW,Brand,Eligible,,USD,15.00,,128,25.86%,7.90,1011.54,495,128,0.00%,0.00,7.90,0.00
March 2026,Enabled,"""Quicklizard""",Phrase match,Brand-WW,Brand,Eligible,,USD,15.00,,34,26.77%,7.75,263.40,127,34,0.00%,0.00,7.75,0.00
October 2025,Enabled,Quicklizard,Broad match,Brand-WW,Brand Broad Match,Not eligible,ad group paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,Quicklizard,Broad match,Brand-WW,Brand Broad Match,Not eligible,ad group paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,Quicklizard,Broad match,Brand-WW,Brand Broad Match,Not eligible,ad group paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,Quicklizard,Broad match,Brand-WW,Brand Broad Match,Not eligible,ad group paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,Quicklizard,Broad match,Brand-WW,Brand Broad Match,Not eligible,ad group paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,Quicklizard,Broad match,Brand-WW,Brand Broad Match,Not eligible,ad group paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,automated pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,automated pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,automated pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,automated pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,automated pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,automated pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,pricing automation,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,pricing automation,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,pricing automation,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,pricing automation,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,pricing automation,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,pricing automation,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,Pricing Platform,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,Pricing Platform,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,Pricing Platform,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,Pricing Platform,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,Pricing Platform,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,Pricing Platform,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,retail pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,retail pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,retail pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,retail pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,retail pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,retail pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,dynamic pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,dynamic pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,dynamic pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,dynamic pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,dynamic pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,dynamic pricing,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; below first page bid,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,pricing software,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,pricing software,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,pricing software,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,pricing software,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,pricing software,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,pricing software,Broad match,Brand-WW,Brand Broad Match,Paused,ad group paused; paused; low quality,USD,0.01,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
 --, --,,Total: All but removed keywords, --, --, --,,USD, --,,"1,265",7.81%,9.41,11899.51,"16,200","1,265",0.16%,2.00,9.41,5949.76
 --, --,,Total: All but removed keywords, --, --, --,,USD, --,,0, --,0,0,0,0, --,0,0,0
 --, --,,Total: All but removed keywords, --, --, --,, --, --,,0, --,0,0,0,0, --,0,0,0
October 2025, --,,Total: All but removed keywords, --, --, --,, --, --,,0, --,0,0,0,0, --,0,0,0
November 2025, --,,Total: All but removed keywords, --, --, --,, --, --,,0, --,0,0,0,0, --,0,0,0
December 2025, --,,Total: All but removed keywords, --, --, --,, --, --,,0, --,0,0,0,0, --,0,0,0
January 2026, --,,Total: All but removed keywords, --, --, --,, --, --,,0, --,0,0,0,0, --,0,0,0
February 2026, --,,Total: All but removed keywords, --, --, --,, --, --,,0, --,0,0,0,0, --,0,0,0
March 2026, --,,Total: All but removed keywords, --, --, --,, --, --,,0, --,0,0,0,0, --,0,0,0
 --, --,,Total: All but removed keywords, --, --, --,, --, --,,0, --,0,0,0,0, --,0,0,0
October 2025, --,,Total: All but removed keywords, --, --, --,,USD, --,,152,8.10%,9.80,1490.04,"1,876",152,1.32%,2.00,9.80,745.02
November 2025, --,,Total: All but removed keywords, --, --, --,,USD, --,,252,10.04%,7.61,1917.84,"2,511",252,0.00%,0.00,7.61,0.00
December 2025, --,,Total: All but removed keywords, --, --, --,,USD, --,,190,7.90%,8.48,1610.37,"2,406",190,0.00%,0.00,8.48,0.00
January 2026, --,,Total: All but removed keywords, --, --, --,,USD, --,,371,6.67%,10.09,3744.09,"5,561",371,0.00%,0.00,10.09,0.00
February 2026, --,,Total: All but removed keywords, --, --, --,,USD, --,,240,7.97%,10.49,2516.74,"3,010",240,0.00%,0.00,10.49,0.00
March 2026, --,,Total: All but removed keywords, --, --, --,,USD, --,,60,7.18%,10.34,620.43,836,60,0.00%,0.00,10.34,0.00
,,,Total: Keywords in your account,,,,,USD,,,"1,969",5.17%,10.08,19848.84,"38,065","1,969",0.20%,4.00,10.08,4962.21
February 2026,,,Total: Keywords in your account,,,,,USD,,,240,7.97%,10.49,2516.74,"3,010",240,0.00%,0.00,10.49,0.00
January 2026,,,Total: Keywords in your account,,,,,USD,,,467,5.35%,11.28,5269.24,"8,732",467,0.00%,0.00,11.28,0.00
November 2025,,,Total: Keywords in your account,,,,,USD,,,327,7.11%,8.92,2916.77,"4,602",327,0.00%,0.00,8.92,0.00
December 2025,,,Total: Keywords in your account,,,,,USD,,,256,6.50%,9.86,2525.21,"3,940",256,0.00%,0.00,9.86,0.00
March 2026,,,Total: Keywords in your account,,,,,USD,,,60,7.18%,10.34,620.43,836,60,0.00%,0.00,10.34,0.00
October 2025,,,Total: Keywords in your account,,,,,USD,,,619,3.65%,9.69,6000.45,"16,945",619,0.65%,4.00,9.69,1500.11
,,,Total: Your keywords,,,,,USD,,,"1,969",5.17%,10.08,19848.84,"38,065","1,969",0.20%,4.00,10.08,4962.21
December 2025,,,Total: Your keywords,,,,,USD,,,256,6.50%,9.86,2525.21,"3,940",256,0.00%,0.00,9.86,0.00
March 2026,,,Total: Your keywords,,,,,USD,,,60,7.18%,10.34,620.43,836,60,0.00%,0.00,10.34,0.00
February 2026,,,Total: Your keywords,,,,,USD,,,240,7.97%,10.49,2516.74,"3,010",240,0.00%,0.00,10.49,0.00
January 2026,,,Total: Your keywords,,,,,USD,,,467,5.35%,11.28,5269.24,"8,732",467,0.00%,0.00,11.28,0.00
November 2025,,,Total: Your keywords,,,,,USD,,,327,7.11%,8.92,2916.77,"4,602",327,0.00%,0.00,8.92,0.00
October 2025,,,Total: Your keywords,,,,,USD,,,619,3.65%,9.69,6000.45,"16,945",619,0.65%,4.00,9.69,1500.11
,,,Total: AI Max expanded matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,,,Total: AI Max expanded matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,,,Total: AI Max expanded matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,,,Total: AI Max expanded matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,,,Total: AI Max expanded matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,,,Total: AI Max expanded matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,,,Total: AI Max expanded matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
,,,Total: AI Max landing page matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,,,Total: AI Max landing page matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,,,Total: AI Max landing page matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,,,Total: AI Max landing page matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,,,Total: AI Max landing page matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,,,Total: AI Max landing page matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,,,Total: AI Max landing page matches,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
,,,Total: URL inclusions in your account,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,,,Total: URL inclusions in your account,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,,,Total: URL inclusions in your account,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,,,Total: URL inclusions in your account,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,,,Total: URL inclusions in your account,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,,,Total: URL inclusions in your account,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,,,Total: URL inclusions in your account,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
,,,Total: Search keywords on display network,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,,,Total: Search keywords on display network,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,,,Total: Search keywords on display network,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,,,Total: Search keywords on display network,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,,,Total: Search keywords on display network,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,,,Total: Search keywords on display network,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,,,Total: Search keywords on display network,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
,,,Total: Account,,,,,USD,,,"1,969",5.17%,10.08,19848.84,"38,065","1,969",0.20%,4.00,10.08,4962.21
October 2025,,,Total: Account,,,,,USD,,,619,3.65%,9.69,6000.45,"16,945",619,0.65%,4.00,9.69,1500.11
March 2026,,,Total: Account,,,,,USD,,,60,7.18%,10.34,620.43,836,60,0.00%,0.00,10.34,0.00
December 2025,,,Total: Account,,,,,USD,,,256,6.50%,9.86,2525.21,"3,940",256,0.00%,0.00,9.86,0.00
November 2025,,,Total: Account,,,,,USD,,,327,7.11%,8.92,2916.77,"4,602",327,0.00%,0.00,8.92,0.00
January 2026,,,Total: Account,,,,,USD,,,467,5.35%,11.28,5269.24,"8,732",467,0.00%,0.00,11.28,0.00
February 2026,,,Total: Account,,,,,USD,,,240,7.97%,10.49,2516.74,"3,010",240,0.00%,0.00,10.49,0.00
,,,Total: Search,,,,,USD,,,"1,969",5.17%,10.08,19848.84,"38,065","1,969",0.20%,4.00,10.08,4962.21
,,,Total: Performance Max,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
,,,Total: Display,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,,,Total: Search,,,,,USD,,,256,6.50%,9.86,2525.21,"3,940",256,0.00%,0.00,9.86,0.00
March 2026,,,Total: Search,,,,,USD,,,60,7.18%,10.34,620.43,836,60,0.00%,0.00,10.34,0.00
November 2025,,,Total: Search,,,,,USD,,,327,7.11%,8.92,2916.77,"4,602",327,0.00%,0.00,8.92,0.00
March 2026,,,Total: Display,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,,,Total: Performance Max,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,,,Total: Performance Max,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,,,Total: Performance Max,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,,,Total: Search,,,,,USD,,,467,5.35%,11.28,5269.24,"8,732",467,0.00%,0.00,11.28,0.00
February 2026,,,Total: Display,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,,,Total: Display,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,,,Total: Search,,,,,USD,,,240,7.97%,10.49,2516.74,"3,010",240,0.00%,0.00,10.49,0.00
October 2025,,,Total: Search,,,,,USD,,,619,3.65%,9.69,6000.45,"16,945",619,0.65%,4.00,9.69,1500.11
November 2025,,,Total: Display,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,,,Total: Display,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,,,Total: Performance Max,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,,,Total: Performance Max,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,,,Total: Performance Max,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,,,Total: Display,,,,,USD,,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
